Created Date,Record Number,Record Type,Status,Address,Property/Project Name,Description,Expiration Date,Column 1,Column 2,Latitude,Longitude,Processed_Category
06/23/2025,003346-25PA,Building & Land Use Pre-Application,Completed,8022    17TH  AVE  NE,Knee DADU,New DADU,,,,47.687391399999996,-122.30971802810927,DADU
06/23/2025,003352-25PA,Building & Land Use Pre-Application,Completed,3840    Linden  AVE  N,,8-Unit ULS,,,,47.65396575,-122.34827712076364,Unit Lot Subdivision (ULS)
06/23/2025,003353-25PA,Building & Land Use Pre-Application,Reviews Completed,11033    15TH  AVE  NE  SEATTLE,,Demolish Existing Single Family Residence and Construct Six new Detached Single Family Residences with surface parking.,,,,47.70934915,-122.31278335310715,Multiplex/Cluster
06/23/2025,003363-25PA,Building & Land Use Pre-Application,Withdrawn,1162    ALKI  AVE  SW  SEATTLE,Booker Engineering Alki Ave,"Tie in new utilities at existing vault near 1170 Alki Ave SW, then trench placing new 1/2"" conduit and CATV cable. Bore placing new conduit and CATV cable to the existing vault on N side of Alki Ave SW.",,,,47.5946225,-122.3875961,Multiplex/Cluster
06/22/2025,003340-25PA,Building & Land Use Pre-Application,Completed,422   N  63RD  ST,,DEMOLISH EXISTING SINGLE-FAMILY RESIDENCE AND CONSTRUCT (3) SINGLE-FAMILY UNITS WITH (3) SURFACE PARKING,,,,47.67476015,-122.35326484702824,Multiplex/Cluster
06/22/2025,003341-25PA,Building & Land Use Pre-Application,Completed,1606    4TH  AVE  W,,DEMOLISH EXISTING SINGLE-FAMILY RESIDENCE AND CONSTRUCT (4) SINGLE-FAMILY UNITS WITH (4) SURFACE PARKING,,,,47.6334526,-122.34925291179823,Multiplex/Cluster
06/20/2025,003319-25PA,Building & Land Use Pre-Application,Completed,6521    44TH  AVE  NE  SEATTLE,,THE PROJECT WILL BE SUBMITTED UNDER THE NEW INTERIM CODE.SCOPE OF WORK: DEMOLISH THE EXISTING SINGLE-FAMILY RESIDENCE AND CONSTRUCT FOUR NEW UNITS: TWO SINGLE-FAMILY HOMES WITH GARAGES AND ONE DUPLEX WITH TWO SURFACE PARKING SPACES.,,,,47.67643325,-122.28121067211586,Multiplex/Multifamily
06/20/2025,003330-25PA,Building & Land Use Pre-Application,Completed,6333    16TH  AVE  SW  SEATTLE,Linh Nguyen Residence,This project proposes to construct a Single Family Residence and a DADU as shown on Site Plan.  This is a vacant land.Parcel #:  3438501881,,,,47.5455843,-122.3552338,DADU
06/20/2025,003318-25PA,Building & Land Use Pre-Application,Completed,3236    34TH  AVE  W  SEATTLE,PK 34TH HOMES,"[Establish use as townhouse, per Land Use Code.] Demolish existing single family house and associated site improvementsConstruct two duplex structures and site improvements per plan.",,,,47.64986425,-122.40052542864322,Townhouse
06/19/2025,003305-25PA,Building & Land Use Pre-Application,Completed,13739    23RD  AVE  NE  SEATTLE,,"CONSTUCT (3) NEW UNIT PER PLAN, 3 PARKING PROVIDED. EXISTING SFR TO BE DEMOLISHED.",,,,47.72950625,-122.30519985000001,Multiplex/Cluster
06/18/2025,003286-25PA,Building & Land Use Pre-Application,Completed,4331    SUNNYSIDE  AVE  N  SEATTLE,Removal of ADU,Revision to permit 6543326-CN.  Removal of accessory dwelling unit (ADU).,,,,47.66002555,-122.3305340105197,ADU
06/18/2025,003295-25PA,Building & Land Use Pre-Application,Completed,731   N  86TH  ST   SEATTLE,,"Construct a duplex and 2 single family residences, each with attached garages. Demo existing SFR.",,,,47.69110585,-122.3484147742374,Duplex + SFR
06/18/2025,003287-25PA,Building & Land Use Pre-Application,Reviews Completed,5404   SW  DAKOTA  ST   SEATTLE,,"DEMO SFR, CONSTRUCT (4) SFR WITH (4) GARAGES & (4) OPEN PARKING STALLS. FUTURE UNIT LOT SUBDIVISION.",,,,47.566966300000004,-122.40211863794377,Unit Lot Subdivision (ULS)
06/18/2025,003281-25PA,Building & Land Use Pre-Application,Completed,2123   N  122ND  ST   SEATTLE,,"REMOVE EXISTING STRUCTURES. CONSTRUCT 2 NEW SINGLE-FAMILY RESIDENCES AND 2 NEW TOWNHOMES WITH GARAGE PARKING, PER PLAN.",,,,47.5846613,-122.3973664,Townhouse
06/18/2025,003282-25PA,Building & Land Use Pre-Application,Completed,2125   N  122ND  ST   SEATTLE,,"REMOVE EXISTING STRUCTURES. CONSTRUCT 4 NEW TOWNHOMES WITH GARAGE AND SURFACE PARKING, PER PLAN.",,,,47.7166141,-122.3327887,Townhouse
06/18/2025,003271-25PA,Building & Land Use Pre-Application,Completed,8109    34TH  AVE  SW  SEATTLE,8109 Erez DADU,25-01708109 34th Ave SWConstructing new DADU on west portion of lot facing alley per standard plan 6880596-SP,,,,47.52971515,-122.37560955426065,DADU
06/18/2025,003266-25PA,Building & Land Use Pre-Application,Completed,501   W  HIGHLAND  DR,501 W Highland Drive Pre-Application,Demolish existing structure and construct a new two story single family home with basement/attached garage and a backyard accessory dwelling unit,,,,47.6296237,-122.3471312,ADU
06/18/2025,003277-25PA,Building & Land Use Pre-Application,Completed,706    27TH  AVE   SEATTLE,,CONSTRUCT THREE NEW SINGLE-FAMILY HOMES BEHIND EXISTING HOUSE,,,,47.608309750000004,-122.29725982543289,Multiplex/Cluster
06/17/2025,003242-25PA,Building & Land Use Pre-Application,Completed,10729    SAND POINT  WAY  NE  SEATTLE,,"DEMOLISH EXISTING BUILDING,CONSTRUCT TWO NEW SFR'S, AND A NEW DUPLEX, WITHPARKING PER PLAN.",,,,47.6821366,-122.2636878,Duplex + SFR
06/17/2025,003237-25PA,Building & Land Use Pre-Application,Completed,6744    JONES  AVE  NW  SEATTLE,,"DEMOLISH EXISTING BUILDING, CONSTRUCT TWO NEW DUPLEXES, WITH PARKING PER PLAN.",,,,47.6790237,-122.3861324734903,Multiplex/Cluster
06/17/2025,003245-25PA,Building & Land Use Pre-Application,Reviews Completed,8442    24TH  AVE  SW  SEATTLE,,"DEMOLISH EXISTING BUILDING, CONSTRUCT THREE NEW DUPLEXS, WITH PARKING PER PLAN.",,,,47.527002749999994,-122.36260932359801,Multiplex/Cluster
06/17/2025,003246-25PA,Building & Land Use Pre-Application,Completed,13723    35TH  AVE  NE  SEATTLE,,4-unit ULS,,,,47.72895405,-122.2912391805336,Unit Lot Subdivision (ULS)
06/17/2025,003236-25PA,Building & Land Use Pre-Application,Completed,9208    DAYTON  AVE  N  SEATTLE,,"DEMOLISH EXISTING BUILDING AND CONSTRUCT TWO NEW SFR'S, AND ONE NEW DUPLEX WITH PARKING PER PLAN.",,,,47.6963387,-122.352389250328,Duplex + SFR
06/17/2025,003256-25PA,Building & Land Use Pre-Application,Completed,1124    LAKEVIEW  BLVD  E  SEATTLE,,Construct two single family dwellings and add one unit to existing 4-plex,,,,47.62988525,-122.32498141379557,Multiplex/Cluster
06/17/2025,003254-25PA,Building & Land Use Pre-Application,Completed,4440    52ND  AVE  SW  SEATTLE,4440 Residence - Demo,"DEMOLISH EXISTING HOUSE AND EXISTING DETACHED GARAGE, AND CONSTRUCT A 3-STORY SINGLE FAMILY HOUSE WITH BASEMENT AND 2-STORY ADU",,,,47.56358175,-122.39854920583124,ADU
06/17/2025,003248-25PA,Building & Land Use Pre-Application,Completed,7726    DELRIDGE  WAY  SW  SEATTLE,,"Demolition only, less than 750sf residence. Construction plan approved under 6777633-CN6838980-EX",,,,47.5328447,-122.36006665708393,Single Family Residence
06/16/2025,003232-25PA,Building & Land Use Pre-Application,Completed,6826    25TH  AVE  NE  SEATTLE,,"DEMOLISH EXISTING BUILDING,CONSTRUCT TWO NEW SFR'S AND ONE NEW DUPLEX, WITHPARKING PER PLAN. FUTURE ULS",,,,47.67841799999999,-122.30036775039736,Duplex + SFR
06/16/2025,003224-25PA,Building & Land Use Pre-Application,Completed,803    34TH  AVE  E  SEATTLE,803 34th Ave E,Propose 4 row house units.,,,,47.62637825,-122.28853654734526,Multiplex/Cluster
06/16/2025,003225-25PA,Building & Land Use Pre-Application,Completed,929   NW  59TH  ST   SEATTLE,,"DEMOLISH EXISTING BUILDING, CONSTRUCT FOUR NEW TH'S, WITH PARKING PER PLAN. FUTURE ULS.",,,,47.671437499999996,-122.36993296599204,Unit Lot Subdivision (ULS)
06/16/2025,003222-25PA,Building & Land Use Pre-Application,Completed,7035    DELRIDGE  WAY  SW  SEATTLE,,9-Unit ULS,,,,47.53970125,-122.36130794446822,Unit Lot Subdivision (ULS)
06/13/2025,003212-25PA,Building & Land Use Pre-Application,Completed,3001    ALKI  AVE  SW  SEATTLE,"Barlag, Eli - Bulkhead Installation","Project is to repair failing soft shore stabilization with new vertical bulkhead built using H piles and precast concrete lagging to protect the private residence from compromising wave action of Puget Sound, encroaching water and wave driven logs and debris during king tides causing property damage. Per the recommendations of the alternative shoreline analysis prepared  Feb 5, 2025,",,,,47.57779175,-122.4160039085569,Single Family Residence
06/13/2025,003214-25PA,Building & Land Use Pre-Application,Completed,705   NW  120TH  ST   SEATTLE,,Construct 2 single family residences and detached 2-car garage. Existing SFR to remain. Demo existing detached garage. New/replaced hard surface area is less than 5000 sf.,,,,47.71552325,-122.36583628083454,Multiplex/Cluster
06/13/2025,003207-25PA,Building & Land Use Pre-Application,Completed,602   NW  87TH  ST   SEATTLE,Martynas Grazulis - 602 NW 87th St - ADUs,Construct two new AADU's,,,,47.6931399,-122.3508482,AADU
06/12/2025,003177-25PA,Building & Land Use Pre-Application,Completed,800    OCCIDENTAL  AVE  S  SEATTLE,Lumen JWOs on Club Level,Two new Just Walk Out concessions stands on Club level of existing stadium per plan.,,,,47.5953459,-122.33164431196111,Multiplex/Cluster
06/12/2025,003187-25PA,Building & Land Use Pre-Application,Completed,1702    41st  AVE  SW,KUBO DADU,A DADU is planned for the eastern portion of a residential through lot in the North Admiral neighborhood of West Seattle.,,,,47.5816765,-122.4052299462227,DADU
06/12/2025,003190-25PA,Building & Land Use Pre-Application,Completed,11215    MARINE VIEW  DR  SW  SEATTLE,Robinson,Demolish existing single family residence. Establish use and construct new single family residence.,,,,47.502371600000004,-122.38119112463423,Single Family Residence
06/11/2025,003161-25PA,Building & Land Use Pre-Application,Completed,9002    12TH  AVE  NE  SEATTLE,Build 4 new SFR,DEMOLISH EXISTING STRUCTURES AND CONSTRUCT FOUR NEW SINGLE-FAMILY RESIDENCES,,,,47.522661299999996,-122.35029453142474,Multiplex/Cluster
06/11/2025,003173-25PA,Building & Land Use Pre-Application,Completed,2828   SW  NEVADA  ST   SEATTLE,,"REMOVE EXISTING STRUCTURES. BUILD 4 NEW TOWNHOUSE UNITS WITH GARAGE AND SURFACE PARKING, PER PLAN.",,,,47.5656271,-122.36947068688897,Townhouse
06/11/2025,003172-25PA,Building & Land Use Pre-Application,Completed,2828   SW  NEVADA  ST   SEATTLE,,"REMOVE EXISTING STRUCTURES. BUILD 4 NEW TOWNHOUSE UNITS WITH GARAGE AND SURFACE PARKING, PER PLAN.",,,,47.5656271,-122.36947068688897,Townhouse
06/11/2025,003156-25PA,Building & Land Use Pre-Application,Completed,618    John  ST,618 John Multifamily,Construction of apartment building consisting of six stories of type IIIA wood framing over two levels of Type IA concrete with 274 units.,,,,47.6203119,-122.34416030862974,Multiplex/Multifamily
06/10/2025,003137-25PA,Building & Land Use Pre-Application,Completed,5011    DELRIDGE  WAY  SW  SEATTLE,5005 Delridge Townhomes,Proposed 6 unit townhome development,,,,47.5570363,-122.363283,Townhouse
06/10/2025,003146-25PA,Building & Land Use Pre-Application,Completed,6050    36TH  AVE  SW  SEATTLE,,"DEMOLISH EXISTING BUILDING ANDCONSTRUCT TWO NEW DUPLEXS, WITH PARKING PER PLAN. FUTURE ULS",,,,47.6736201,-122.28889203127457,Unit Lot Subdivision (ULS)
06/10/2025,003145-25PA,Building & Land Use Pre-Application,Completed,3514   SW  99th  ST,3514 SW 99th St,Construct new detached accessory dwelling unit (DADU) per standard plan 6880596-SP. Existing detached garage to be removed.,,,,47.5148515,-122.37724625,DADU
06/10/2025,003141-25PA,Building & Land Use Pre-Application,Completed,2636   NW  85TH  ST   SEATTLE,Huertas Residence DADU,To convert a portion of the existing detached garage to a DADU,,,,47.6907712,-122.39189730534504,DADU
06/10/2025,003135-25PA,Building & Land Use Pre-Application,Completed,5721    8TH  AVE  NE  SEATTLE,5721 8th Ave NE LBA,"Lot Boundary Adjustment to the South portion of the lot creating a new, approx. 5,000 square foot buildable lot.",,,,47.670628050000005,-122.32052861687174,Unit Lot Subdivision (ULS)
06/09/2025,003113-25PA,Building & Land Use Pre-Application,Completed,2360    MAGNOLIA  BLVD  W  SEATTLE,Swanson Residence_ADU,Adding an 865 sq ft ADU in the basement of a single-family home,,,,47.6391495,-122.4095138,ADU
06/09/2025,003119-25PA,Building & Land Use Pre-Application,Completed,7244   S  TAFT  ST   SEATTLE,Taft St. - East Lot,"Construct new single-family residence with accessory dwelling unit, per plan.",,,,47.4919872,-122.2427145,ADU
06/07/2025,003104-25PA,Building & Land Use Pre-Application,Completed,5235   SW  JACOBSEN  RD   SEATTLE,Frost Residence Elevator Addition,"Owners would like to install a three stop Garaventa residential elevator to assist a family member with mobility challenges. The residence was designed to accomodate an elevator, and all structure is currenlty in place for the installation.",,,,,,Multiplex/Cluster
06/06/2025,003101-25PA,Building & Land Use Pre-Application,Completed,5224   S  FARRAR  ST   SEATTLE,Lamantea Project,"The existing property (Parcel Number: 123100-0350) consists of two lots: Lot 20 and Lot 21. The existing residence is located on Lot 20; however, a small portion of the entry porch encroaches onto Lot 21. A lot boundary adjustment is required to ensure that the entire residence, including the entry porch, is fully located on Lot 20.",,,,47.5557686,-122.26695569119094,Unit Lot Subdivision (ULS)
06/06/2025,003085-25PA,Building & Land Use Pre-Application,Completed,8857    24TH  AVE  SW  SEATTLE,,"DEMO SFR, CONSTRUCT (6) SFR WITH (6) OPEN PARKING STALLS; FUTURE UNIT LOT SUBDIVISION",,,,47.523063050000005,-122.36351367078018,Unit Lot Subdivision (ULS)
06/06/2025,003099-25PA,Building & Land Use Pre-Application,Completed,2137   N  128TH  ST   SEATTLE,,"CONSTUCT (3) NEW UNIT PERPLAN, 3 PARKING PROVIDED. EXISTING SFR TO DEMOLISHED",,,,47.721362549999995,-122.33272624288122,Multiplex/Cluster
06/06/2025,003084-25PA,Building & Land Use Pre-Application,In Process,400    4TH  AVE  W  SEATTLE,,Demolish existing parking lot.  Construct a seven-story apartment building with approximately 200 units and enclosed parking stalls.,,,,47.6224798,-122.3615873,Multiplex/Multifamily
06/06/2025,003097-25PA,Building & Land Use Pre-Application,Completed,6549    CALIFORNIA  AVE  SW  SEATTLE,,2-Lot Short Plat,,,,47.543384700000004,-122.38759380808389,Unit Lot Subdivision (ULS)
06/06/2025,003095-25PA,Building & Land Use Pre-Application,Completed,2015   NE  113TH  ST   SEATTLE,,"CONSTUCT (4) NEW UNIT PERPLAN, 4 PARKING PROVIDED. EXISTING SFR TO BE DEMOLISHED.",,,,47.7101302,-122.30557768025375,Multiplex/Cluster
06/05/2025,003074-25PA,Building & Land Use Pre-Application,Completed,836   NE  96TH  ST   SEATTLE,,"CONSTUCT (4) NEW UNIT PER PLAN, 4 PARKING PROVIDED. EXISTINGSFR TO BE DEMOLISHED.",,,,47.5170738,-122.346412,Multiplex/Cluster
06/05/2025,003065-25PA,Building & Land Use Pre-Application,Completed,6527    JONES  AVE  NW  SEATTLE,,"DEMOLISH EXISTING BUILDING AND CONSTRUCT TWO NEW DUPLEXES, WITH PARKING PER PLAN.",,,,47.6767605,-122.38676952886073,Multiplex/Cluster
06/05/2025,003069-25PA,Building & Land Use Pre-Application,Completed,6505    21ST  AVE  NW  SEATTLE,,"DEMOLISH EXISTING BUILDING, CONSTRUCT TWO NEW DUPLEXES, WITH PARKING PER PLAN.",,,,47.6760384,-122.3053756,Multiplex/Cluster
06/05/2025,003059-25PA,Building & Land Use Pre-Application,Completed,6000    16TH  AVE  SW,Greenhouse,Construction of new 800 sf greenhouse,,,,47.548193299999994,-122.35233908228187,Multiplex/Cluster
06/05/2025,003053-25PA,Building & Land Use Pre-Application,Completed,8637    ISLAND  DR  S  SEATTLE,,Construct 3 new Single Family Residences. Existing SFR to be demolished. Future Unit Lot Subdivsion.,,,,47.5257005,-122.26132660427271,Unit Lot Subdivision (ULS)
06/05/2025,003068-25PA,Building & Land Use Pre-Application,Completed,6217    45TH  AVE  NE  SEATTLE,,"DEMOLISH EXISTING BUILDING, CONSTRUCT TWO NEW DUPLEXES, WITH PARKING PER PLAN.",,,,47.674533249999996,-122.2798487419104,Multiplex/Cluster
06/05/2025,003057-25PA,Building & Land Use Pre-Application,Completed,4051    42ND  AVE  SW  SEATTLE,,"DEMOLISH EXISTING BUILDING, CONSTRUCT TWO NEW DUPLEXES, WITH PARKING PER PLAN.",,,,47.56691575,-122.38581149193678,Multiplex/Cluster
06/05/2025,003050-25PA,Building & Land Use Pre-Application,Completed,4807    UNIVERSITY VIEW  PL  NE  SEATTLE,,Construct 3 new Single Family Residences. Existing SFR to be demolished. Future Unit Lot Subdivision.,,,,47.663635049999996,-122.29324069577113,Unit Lot Subdivision (ULS)
06/05/2025,003061-25PA,Building & Land Use Pre-Application,Completed,3626   NE  115TH  ST   SEATTLE,,"CONSTUCT (4) NEW UNIT TOTAL PER PLAN, 1:1 PARKING PROVIDED. EXISTING SFR TO BE DEMOLISHED.",,,,47.7121566,-122.28825262127549,Multiplex/Cluster
06/05/2025,003072-25PA,Building & Land Use Pre-Application,Completed,7200    54TH  AVE  S  SEATTLE,,"DEMOLISH EXISTING BUILDING,CONSTRUCT A NEW SFR, AND TWO NEW DADU, WITH PARKINGPER PLAN",,,,47.5377883,-122.26615395272654,DADU
06/05/2025,003054-25PA,Building & Land Use Pre-Application,Completed,1022   NE  68TH  ST   SEATTLE,,"PROJECT DESCRIPTION: BUILD 19 NEW TOWNHOUSE RESIDENCES WITH ONSITE PARKING, PER PLAN. PRE-EXISTING STRUCTURES HAVE ALREADY BEEN REMOVED.",,,,40.7678782,-73.9641187,Townhouse
06/05/2025,003071-25PA,Building & Land Use Pre-Application,Completed,11223    DAYTON  AVE  N  SEATTLE,,"CONSTUCT (4) NEW UNIT PERPLAN, 4 PARKING PROVIDED. EXISTING SFR TO DEMOLISHED.",,,,47.71127645,-122.35313867206443,Multiplex/Cluster
06/05/2025,003052-25PA,Building & Land Use Pre-Application,Completed,7434    CALIFORNIA  AVE  SW  SEATTLE,,Construct 3 new single family residences. Existing SFR to be demolished. Future Unit Lot Subdivision.,,,,47.5359696,-122.38695192779602,Unit Lot Subdivision (ULS)
06/05/2025,003066-25PA,Building & Land Use Pre-Application,Completed,11538    16TH  AVE  NE  SEATTLE,,Construct new SFR and two DADUs. Existing SFR to remain. Remove existing carport.,,,,47.71314375,-122.31078719910384,DADU
06/05/2025,003075-25PA,Building & Land Use Pre-Application,Completed,5412    46TH  AVE  SW  SEATTLE,46TH DEVELOPMENT,"demolition of existing single family home, construction of 3 new dwelling units",,,,47.5535,-122.39051601110302,Multiplex/Cluster
06/05/2025,003051-25PA,Building & Land Use Pre-Application,Completed,7705    SEWARD PARK  AVE  S  SEATTLE,,Construct 4 new single family residences. Existing SFR to be demolished. Future Unit Lot Subdivision,,,,47.5338288,-122.26736623275833,Unit Lot Subdivision (ULS)
